city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details,price_per_sqm,rooms_per_sqm,bath_per_room,luxury_score,city_encoded,front_encoded,property_age_encoded
الخبر,   حي التحلية ,جنوب,300,0,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000,فله للايجار جديدة,216.66666666666666,0.02,0.8333333333333334,0.7,0,1,0
الخبر,   حي الراكة الجنوبية ,شرق,300,3,4,4,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,65000,"*قبو*
صاله جدا كبيره
*الدور الأرضي*
مجلس- صاله- مطبخ- دورتين مياه
*الدور الأول*
3 غرف نوم - 2 دورة مياه
*الملحق*
 غرفه جدا كبيره -غرفه غسيل - دورة مياه
مكيفة أسبلت
موقف",216.66666666666666,0.02,0.6666666666666666,0.7,0,4,7
الخبر,   حي العقيق ,شمال,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,45000,"فيلا دبلكس للايجار جديده لم تسكن 

مشب خارجي - حوش كبير 

الدور الارضي خدمات ((مجلس رجال -مقلط-صالتين-مطبخ-مجلس حريم -دورتين مياه)) 

*المعاينه خير برهان*
واتساب 
0537708868",122.6158038147139,0.027247956403269755,0.5,0.7,0,5,0
الخبر,   حي الخبر الشمالية ,شرق,111,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,40000,"فيلا ٥ غرف صاله حمامين مطبخ حوش كراج
فيلا جميله وسعرها مناسب
رقم التواصل 0541606763",360.36036036036035,0.05405405405405406,0.3333333333333333,0.7,0,4,0
الخبر,   حي المرجان ,جنوب غربي,170,3,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,150000,شالية خاص,882.3529411764706,0.041176470588235294,0.7142857142857143,1.0,0,3,7
الخبر,   حي العقيق ,شمال,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,48000,"فيلا دبلكس للايجار جديدة لم تسكن حتى الان 

مشب خارجي - حوش كبير 
الدور الارضي خدمات ( مجلس - مقلط - صالتين - مطبخ - مجلس حريم - دورتين مياة ) 

الدور الاول ( غرفتين نوم ماستر - غرفتين نوم بحمام مشترك - صالة علوية ) 

الملحق ( غرفة خادمة - غرفة غسيل ...",130.79019073569484,0.027247956403269755,0.5,0.7,0,5,0
الخبر,   حي قرطبة ,شرق,400,5,7,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,110000,"الدور الارضي
مجلس مقلط صاله مطبخ دورتين مياة
فيه مسبح
الدور الاول
4 غرف نوم ماستر
الملحق 
غرفه وصاله وحمام 
وفيه غرفه خدامة وغرفه غسيل وحمام
تكييف مركزي 
الايجار 110 الف",275.0,0.025,0.5,1.0,0,4,10
الخبر,   حي العقيق ,شمال شرقي,425,2,3,5,2,1,0,0,1,1,1,0,1,1,0,0,1,0,1,95000,"فيلا دورين شبه مؤثثه يوجد مسبح داخلي  الفيلا جديده عقارها سنتين الفيلا قريبه جدا من منتجع موفنبيك والبحر المنطقه هادئه جدا 
الايجار سنوي 
ارجو التواصل فقط عالواتس اب",223.52941176470588,0.011764705882352941,1.0,0.7,0,6,6
الخبر,   حي الراكة الجنوبية ,شرق,250,2,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,75000,"فيلا لأيجار بالراكة الجنوبية للتواصل 


وات ساب : 0565091253",300.0,0.024,0.6666666666666666,0.7,0,4,6
الخبر,   حي الشراع ,شمال شرقي,312,0,6,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000,"دبلوكس على شارعين شمالي شرقي مكون من مجلس ومقلط وغرفة نساء وعدد 2 حمام وصاله ومدخلين 
والدور الاول 4 غرف منها 2 ماستر وصاله 
والملحق العلوي عدد 2 غرفه مع حمام وغرفة غسيل وسطح جانبي 
المطبخ راكب مع جميع الاجهزه وفلتر تحليه مياه ( نقي )
المكيفات بالغرف...",192.30769230769232,0.02564102564102564,0.625,0.7,0,6,0
الخبر,   حي الخزامى ,جنوب,375,7,5,4,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,"للايجار فله بحي الخزامى مساحه ٣٧٥م شارع ٤٠م مقابله أسواق المزرعه 

للتواصل مكتب واحه الخزامي للعقارات

٠٥٣٥٢٦٠١٢٢
٠٥٤١٣٧٣٥٢٩ابوحسن",173.33333333333334,0.018666666666666668,0.5714285714285714,1.0,0,1,12
الخبر,   حي الاندلس ,شرق,360,7,5,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,160000,"في الدور الاول مجلس و مقلط وصالة معيشة مع دورتين مياه مطبخ داخلي ومطبخ مشترك مع صالة المعيشة  
٤ غرف في الطابق الثاني مع دورتين مياه 
درج داخلي  
٤ وحدات تكيف مركزي امريكي 
غرفة عامله
غرفة سائق
ملحق كبير في الطابق الثالث مع دورة المياه وملحقاته 

الأ...",444.44444444444446,0.025,0.5555555555555556,1.0,0,4,12
الخبر,   حي الحزام الذهبي ,شرق,500,other,5,4,4,1,1,1,1,0,0,1,0,1,0,1,1,0,1,120000,"تفصيل التقريبا للفيلا في حي الحزام الذهبي 

قسم فيه غرفتين ودورة مياه مع غرفة ملابس وموزع 

قسم غرفتين وبينهم دورة مياه 
بوفيه صغير فوق 

وغرفه 

مدخل خاص للنساء 
مغاسل 
وغرفه بينهم دورة مياه 
وغرفه داخليه 
مطبخ مع مخزن 

صاله تحت 

غرفة مجلس 
وغرفة ...",240.0,0.018,0.4444444444444444,1.0,0,4,15
الخبر,   حي البحيرة ,شمال شرقي,375,0,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,0,1,75000,فيلا بمسبح مطلة على البحيرة,200.0,0.02666666666666667,0.5,1.0,0,6,0
الخبر,   حي اليرموك ,غرب,320,13,4,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000,فله دبلكس ٤ غرف نوم و ملحق غسيل و غرفة خادمة و غرفة سائق,203.125,0.015625,1.0,1.0,0,8,3
الخبر,   حي قرطبة ,شمال,240,0,4,4,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,90000,"مجمع سكني فيه فلل و شقق 
جيم-مسبح-نظام مراقبة-نظام حريق",375.0,0.025,0.6666666666666666,0.7,0,5,0
الخبر,   حي البحيرة ,شرق,400,0,7,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,80000,"فيلاه دبلكس نظيفه بمدينة العزيزيه للايجار 
اسم المخطط مخطط (٢٩٤/٢) رقم الارض (١٠٩) الحرف (ب)
مواصفات الفيلاه الدبلكس الدوار الاراضي
تتكون مجلس رجال ومقلط رجال بدورة مياه وصاله كبيره ومجلس نساء بدورة مياه ومطبخ بدواليبه مركب ومجهز وكراج سياره وحواش  
...",200.0,0.0225,0.5555555555555556,1.0,0,4,0
الخبر,   حي التحلية ,شرق,267,3,4,5,3,1,1,0,1,0,1,0,1,1,0,1,1,0,0,60000,"للايجار  

فيلا دبلكس داخل مجمع سكني خاص 

غرف ماستر وصالات ارضيه وعلوية 

كراج خاص 

مدخلين للفيلا 

حوش جانبي خاص 

عداد كهرباء مستقل 

مكيف سبلت بالكامل .. 

يعتبر جديد لم يستخدم 

تتوفر خدمات الحراسه والنظافه

قريبه من التحليه وجسر البحرين والشبي...",224.7191011235955,0.026217228464419477,0.7142857142857143,0.7,0,4,7
الخبر,   حي الصواري ,غرب,390,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,60000,للايجار فيلا في العزيزية حي الصواري مكيفات راكبة مطبخ راكب  مطلوب ٦٠ الف الدفع سنة أو كل ستة شهور للاستفساروالمعاينة الرجاء الاتصال علي الرقم ٠٥٣٢٧٥٠٧٤٦,153.84615384615384,0.020512820512820513,0.625,1.0,0,8,0
الخبر,   حي المدينة الرياضية ,شمال,250,5,4,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000,"فله دبلكس للايجار اربع غرف نوم وثلاث حمامات

وصاله ومجلس مفتوح علي الصاله ومقلط ومطبخ وجراج وحوش",180.0,0.024,0.8333333333333334,0.7,0,5,10
الخبر,   حي الحزام الذهبي ,غرب,140,15,3,3,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,55000,"فلل دبلوكس الشبلان 2 تتكون:
الدور الارضي : صاله مفتوحة ودورة مياة , مطبخ مفتوح, حديقه صغيرة .
الدور الاول : غرفة رئيسية ودورة مياه , غرفتين اخرى ودورة مياه , غرفة خادمة ، موقف سيارة خاص لكل فيلا ، جميع الفلل تطل على المسبح.",392.85714285714283,0.02857142857142857,0.75,0.7,0,8,5
الخبر,   حي الجوهرة ,جنوب شرقي,245,8,3,4,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,100000,"للمهتمين بالخصوصية العائلية والباحثين عن الهدوء والرفاهية والخدمات  نقدم لكم مجمع سكني فاخر متكامل الخدمات في مدينة الخبر والذي يحتوي على جميع المرافق والخدمات وهي :
 صالة للألعاب الرياضية التنس وكرة السلة  داخلي وخارجي غرفة التمارين الرياضية غرفة ال...",408.16326530612247,0.02040816326530612,0.8,0.7,0,2,13
الخبر,   حي العقيق ,غرب,380,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,1,46000,"للايجار فله في حي الاصداف في العزيزية الخبر بالقرب من طريق  الهاف مول 
فله جديده دورين ونصف
بها حوش وبركنق يتسع ل٣سيارات وبها ملحق خارجي وجلسه خلف الفله
لها ٣ ابوب باب رجال وباب الحريم وباب للمطبخ
الارضي مكون من صالة كبيره ومجلس نساء ودورة مياه ومطبخ...",121.05263157894737,0.021052631578947368,0.625,0.7,0,8,0
الخبر,   حي الشراع ,شمال شرقي,437,3,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,80000,"فيلا 437 في حي الشراع العزيزيه الخبر للايجار تتكون الفيلا من 

الدور الارضي 
غرفة سائق بحمام
مجلس خارجي بحمام
مجلس ومقلط وصاله ومجلس نساء وعدد 2 حمام ومطبخ ومستودع 
الدور الاول 
عدد 5 غرف نوم منها 3 غرف ماستر بحمامها وغرفتين بينهم حمام وصاله فيها قبه...",183.06636155606407,0.020594965675057208,0.5555555555555556,1.0,0,6,7
الخبر,   حي اللؤلؤ ,شمال,200,0,3,4,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,50000,"يوجد فلل دبلكس للأيجار مفروشة بالكامل داخل كومباوند (درة الخليج) بحي الؤلؤة 
تبدا الاسعار من 50 الف الى 65 الف حسب موقع الفله على الخريطة
الدور الأرضي عبارة عن صاله وصاله طعام ومطبخ وحمام 
الدور الأول 3 غرم نوم وحمامين 
الدور الثالث غرفه خادمه وغرفة ...",250.0,0.025,0.8,0.7,0,5,0
الخبر,   حي الجسر ,شرق,400,other,7,5,2,1,0,1,1,1,1,1,0,1,0,0,1,0,0,75000,"فيلا للايجار دور ارضي استقبال : مجلس رجال و مقلط و مجلس نساء دورتين مياه مطبخ خارجي ومطبخ داخلي صالة كبيرة 

الدور الاول : 1 غرفة نوم ماستر مع دورة مياه 3 غرف نوم مع صالة ودروة مياه 

ملحق غرفة خادمة مع مستودع و غرفة غسيل

المكيفات اسبلت 
يوجد بعض قط...",187.5,0.0225,0.5555555555555556,1.0,0,4,15
الخبر,   حي الثقبة ,غرب,325,other,4,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,1,85000,"للايجار فله سكنيه تصلح سكن عماله او شخصي 
خلف سوق الجمعه

مكونه من دور ارضي محلق خارجي 
مجلس رجال مع دوره مياه + غرفه طعام + صاله عائليه ومطبخ مع دوره مياه 

الدور الاول 4 غرف نوم وصاله 

الملحق غرفه غسيل وكوي مع غرفه خادمه مع امكانيه بناء غرفتين كبي...",261.53846153846155,0.021538461538461538,0.7142857142857143,0.7,0,8,15
الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"للإيجار دبلوكس متصل مرتب جداً باركيه ومكيفات راكبة ومطابخ موقع مميز بتوفر المواقف وقربة من الخدمات الحيوية والمحال التجارية ومجمعات المطاعم نظافة المبنى كلياً خارجياً وداخلياً

0562222677
0554308667‬ ‬‬
‏‭ 0598935000",200.0,0.018461538461538463,0.8333333333333334,1.0,0,5,4
الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"٤غرف نوم منهم غرفتين ماستر 
مجلس وصاله ومطبخ ٥ دوراه مياه 
غرفه شغاله وغرفه سواق 
البيت  مكيف بالكامل مركزي",350.0,0.015,0.8333333333333334,1.0,0,1,9
الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"دبلكس جديد مكيف للايجار
الدور الارضي كراج سيارة مجالس مطبخ صالة 
الدور الثاني اربع غرف نوم غرفتين ماستر 
الدور الثاني  غرفة خادمة وغرفة غسيل 
يوجد ضمانات على السباكة والكهرباء ١٠ سنوات",177.77777777777777,0.015555555555555555,0.7142857142857143,0.7,0,4,0
الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"فيلا في الراكة الجنوبية على شارع ٤٠ مكونة من صالة ومجلس ومقلط ومطبخ نظام امريكي مع غرفة خادمة وغرفة غسيل وحوش وقراج ومسبح والدور الاول فيه ٤ غرف نوم مع صاله كبيرة للايجارعلى ٨٥ الف ريال 
الموقع قريب من الخدمات


أخي الكريم الباحث عن العقار/ في حالة ع...",425.0,0.04,0.625,0.7,0,5,9
الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"للايجار دوبلكس متصل بناء شخصي بحي التحلية بالخبر 

الدور الارضي مجلس رجال وغرفة طعام وصاله ومجلس نساء ودورتين مياه والمطبخ تفصيل ان شاء الله خلال أيام يكون جاهز 

الدور الاول ٤ غرف نوم ٢ منهم ماستر وغرفتين يخدمهم دورة مياه مع الصاله 

الملحق غرفة ودو...",250.0,0.02666666666666667,0.625,0.7,0,1,0
الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"فيلا للايجار او الاستثمار

موقع مميز بالقرب من مستشفى سعد وفندق بودل والموفنبيك وغيرهم . 

الايجار السنوي المطلوب : 180,000 الف 

للاستفسار : 0502505555",313.588850174216,0.008710801393728223,0.8,1.0,0,2,8
الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"فيلا زواية على شارعين ومرممه بالكامل 
قريبة من نادي القادسية 

مقاسات الغرف والصالات :- 

الدور الارضي
الصالة 5.2 * 6 
مقلط النساء  4.3 * 5.9
المطبخ 4* 4.3
المخزن 3.2 * 2.3 

الدور الاول 
الصالة 6 * 6.5 
غرفة ماستر 1 5.4 * 5.6 غرفة دولاب 2.15 * 4.3
غ...",186.7816091954023,0.022988505747126436,0.625,0.7,0,2,8
الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"فيلا فاخرة بكورنيش الخبر. يوجد فيديو واتساب. مكيفات مركزية  و مطابخ و دواليب لوفر راكبة.



الدور الأرضي: مجلس بدورة مياه و صالة معيشة  بدورة مياه و غرفة نوم ضيف بدورة مياه و غرفة خادمة بدورة مياه.

الدور الثاني: ٥ غرف نوم (٣ ماستر و ٢ بدورة مياه مشت...",428.57142857142856,0.02857142857142857,0.5,1.0,0,1,1
